Age,Training_Hours_Per_Week,Performance_Score,Gender,Calories_Required,Height,Weight,Training_Complexity_Range
26,14,4,Male,1848,186,99,High
41,13,6,Female,2576,164,95,Medium
22,24,9,Male,3034,182,91,Medium
22,22,4,Male,1951,163,62,Low
42,11,2,Female,2551,158,52,Low
45,16,7,Male,2342,179,86,High
22,20,2,Male,1621,162,93,Low
39,15,9,Male,2845,156,93,Low
37,21,5,Female,2484,165,78,Low
30,7,8,Female,1892,158,63,High
28,14,8,Male,1571,157,70,Low
34,21,7,Female,2072,187,66,Low
34,22,5,Female,1512,183,92,High
35,7,8,Male,1517,151,57,Low
31,28,8,Female,3410,161,89,High
26,5,10,Male,2760,176,66,Medium
36,6,8,Male,1930,183,60,Medium
18,8,3,Male,1901,184,67,Low
31,5,6,Female,2987,183,73,High
24,28,10,Male,2703,185,91,Medium
22,20,2,Male,2302,189,75,High
20,12,5,Female,2482,170,89,High
29,22,6,Male,3423,173,79,Medium
43,7,4,Female,2990,167,83,Low
19,19,1,Male,2467,156,59,High
38,14,3,Female,1927,161,52,Low
38,19,6,Male,1728,170,89,High
33,18,1,Male,2964,169,68,Medium
23,10,9,Female,1810,152,61,High
27,12,9,Female,2753,167,77,Medium
29,9,6,Male,2667,182,81,Low
32,14,1,Male,2924,173,53,Medium
21,10,3,Female,2711,161,72,High
36,29,7,Male,2517,170,87,Medium
20,17,2,Male,1841,178,60,Medium
21,22,3,Male,1730,183,92,Low
31,21,9,Male,2181,160,72,Medium
36,16,10,Female,3161,156,60,Low
43,24,4,Male,2726,152,50,High
35,25,9,Male,3207,155,72,High
37,25,6,Male,2581,170,83,Medium
20,28,4,Female,2368,152,50,Medium
23,19,8,Female,2125,156,84,Low
26,8,9,Male,2550,156,81,Medium
36,23,2,Male,2284,168,82,Medium
20,22,3,Male,3246,157,88,Low
33,12,8,Male,1507,185,90,Low
26,15,9,Female,2641,165,64,Low
27,24,2,Female,2364,169,86,Medium
28,10,2,Male,2684,182,82,Medium
19,7,8,Female,3377,166,83,High
28,20,7,Female,3204,151,77,High
21,6,2,Female,2759,166,67,Medium
41,16,9,Female,2977,151,56,Medium
43,11,3,Female,1726,186,65,Low
25,18,8,Female,2917,165,67,Medium
19,28,7,Male,2289,167,97,High
27,12,5,Male,1682,189,77,Medium
21,27,7,Male,1783,168,62,High
24,24,9,Female,1989,155,92,High
22,29,2,Male,2125,152,88,Low
35,10,3,Male,1668,162,51,Medium
36,12,4,Female,2432,165,73,High
36,16,10,Male,2736,178,60,High
41,6,8,Male,2761,160,53,Medium
28,12,9,Female,2428,169,91,Medium
35,18,9,Female,2118,183,76,Low
43,13,4,Male,3148,179,52,Medium
42,21,4,Female,2198,175,93,High
34,22,10,Male,2326,183,92,High
20,28,5,Female,2377,185,89,Medium
29,12,5,Female,2968,165,93,Medium
21,29,4,Male,2974,170,65,High
39,25,1,Male,2540,166,94,Medium
23,13,6,Female,2361,151,59,Low
39,25,9,Female,1750,173,50,Low
34,27,2,Male,3121,173,50,Low
35,8,5,Male,1859,163,85,Medium
45,21,2,Female,3479,184,96,Medium
43,18,3,Female,3300,164,76,Low
39,20,6,Female,2689,182,54,High
44,20,8,Male,1980,176,54,High
31,21,9,Male,3064,183,88,Low
26,21,8,Female,3019,165,66,High
44,11,7,Male,1981,177,54,Low
20,12,5,Male,3052,175,69,High
32,22,10,Male,1912,156,78,Low
28,16,4,Female,2723,158,61,High
20,17,3,Male,3481,151,56,Low
37,10,4,Male,2455,179,60,High
20,22,7,Female,1685,171,81,Low
45,26,7,Male,1567,189,68,Low
34,15,9,Male,2068,152,66,Low
19,7,2,Female,3353,155,94,Medium
37,21,3,Male,2108,182,94,Low
30,16,5,Male,2961,152,57,Low
40,7,8,Female,2386,173,69,High
38,23,1,Female,2100,156,81,Low
38,23,6,Female,2558,185,54,Medium
22,15,1,Male,3425,167,95,High
23,26,4,Female,1504,167,61,Medium
44,10,2,Male,1721,172,79,Low
25,13,5,Male,2679,167,98,High
26,19,10,Female,2388,159,77,Medium
44,12,9,Male,2052,174,90,Medium
31,7,4,Male,1982,169,70,High
40,22,2,Male,2440,185,62,High
25,7,3,Male,2758,165,98,Low
28,23,8,Male,1619,184,88,High
37,22,6,Male,1836,178,60,Low
29,14,8,Male,2829,177,69,Low
32,16,7,Male,1802,182,98,Low
36,27,4,Female,2244,157,63,Low
28,29,5,Female,2055,159,95,Low
27,7,2,Male,1972,151,83,Medium
44,24,7,Male,1924,151,78,High
31,9,3,Male,1645,188,77,Low
45,20,7,Female,2410,170,94,High
38,18,2,Female,2581,166,97,High
34,26,8,Female,3234,188,50,Low
40,5,9,Female,1546,171,71,Medium
42,26,4,Female,2170,170,91,Medium
25,10,3,Female,3460,162,62,Medium
41,11,7,Female,3470,162,72,Low
24,9,2,Male,2453,155,64,Low
18,16,1,Female,3065,152,75,Low
43,19,7,Female,3406,168,59,Low
31,14,7,Female,2458,173,61,Medium
42,26,4,Female,1587,158,74,Low
38,15,6,Female,2244,164,94,High
32,21,4,Female,2222,169,55,Medium
22,7,3,Male,2549,169,93,Medium
31,13,3,Female,2083,151,92,High
41,21,2,Female,2846,169,81,High
44,24,1,Male,3286,163,95,Low
37,15,5,Male,2708,171,86,High
32,22,5,Female,2845,158,94,Medium
20,21,2,Male,1601,188,75,Medium
30,12,10,Male,2263,152,62,Low
45,18,8,Male,2416,159,74,Medium
37,13,2,Female,2992,179,99,High
27,10,10,Female,2646,152,65,Medium
23,21,1,Male,2361,181,82,Low
26,12,8,Male,3395,151,57,High
38,22,7,Female,2120,162,98,High
26,29,9,Male,2770,172,52,Low
27,9,6,Male,2789,183,79,Low
37,23,9,Female,2962,186,57,Medium
45,7,7,Male,3059,181,71,Low
18,23,8,Female,3012,169,85,Low
18,19,9,Female,1843,152,59,Low
26,7,1,Female,1631,183,88,Medium
31,23,10,Female,2855,158,97,Low
28,15,5,Male,2421,189,95,Medium
35,19,5,Male,2235,173,50,Low
24,22,6,Male,2981,181,70,Medium
25,22,7,Female,1977,164,81,High
41,10,1,Female,2824,174,95,High
19,20,7,Male,3109,153,69,High
30,6,2,Male,1665,185,89,Medium
42,13,8,Female,2199,172,77,Medium
39,19,10,Female,1980,171,86,Low
20,21,10,Male,2131,171,75,High
27,8,3,Male,2646,175,62,Low
29,25,7,Male,3053,164,53,Medium
44,12,2,Male,3255,164,100,Medium
23,9,4,Male,2491,158,59,Low
42,18,4,Female,2468,158,77,High
28,28,9,Female,1831,155,78,High
35,22,3,Female,2195,177,63,High
20,17,2,Female,2980,186,99,High
31,30,9,Male,2164,171,96,High
45,8,1,Female,1892,174,67,Low
23,14,2,Female,1656,155,62,High
36,10,2,Female,3269,151,91,Medium
35,8,7,Female,1815,176,90,Medium
40,27,1,Female,3119,186,91,Low
26,30,1,Female,2868,170,79,Medium
30,20,4,Male,3461,160,85,High
32,7,3,Male,1743,174,74,High
40,30,8,Female,3109,184,97,High
25,9,5,Male,1502,188,71,High
18,16,4,Male,2946,157,64,Low
21,30,8,Male,3337,181,96,Low
22,16,4,Male,2247,185,74,Low
20,20,2,Male,3284,167,88,Medium
35,11,8,Female,2568,161,93,High
18,8,1,Male,2067,157,64,Medium
42,16,7,Female,2004,163,91,Medium
20,30,4,Female,2527,166,98,Medium
34,16,6,Female,3214,180,57,High
45,9,9,Male,1616,163,85,High
19,18,2,Female,1929,153,79,High
44,25,3,Female,1995,188,100,High
42,10,6,Female,3418,158,94,High
32,23,8,Male,1723,186,79,High
41,22,4,Male,1507,174,91,Low
31,8,1,Male,3439,152,70,Medium
41,8,4,Female,2361,155,60,Low
28,16,9,Female,3490,153,66,Low
42,7,10,Female,2548,170,63,High
39,22,5,Male,2860,172,68,Low
43,19,8,Female,2761,188,53,Medium
42,17,6,Male,3192,162,56,Medium
44,17,3,Female,1729,168,61,Medium
41,7,8,Female,2687,181,98,Medium
34,28,9,Male,2877,172,51,Medium
25,19,8,Male,2569,177,95,Medium
32,22,4,Male,2182,187,99,High
45,21,3,Female,2175,189,91,Low
25,17,7,Male,3085,153,50,High
41,9,2,Female,3470,186,93,Low
32,19,3,Male,2917,183,87,High
41,10,5,Female,2926,167,67,Medium
32,23,4,Male,2014,174,88,High
24,13,5,Female,1643,183,75,High
42,16,7,Male,2949,180,57,Medium
41,22,8,Female,2580,168,65,Low
24,7,2,Male,2602,155,84,Low
25,14,6,Male,2809,170,87,High
29,22,6,Male,3266,182,60,Low
23,28,1,Female,3396,171,59,Medium
30,15,4,Female,2606,174,68,Low
22,29,5,Male,3296,172,97,Low
39,7,7,Male,2786,155,86,Medium
20,11,7,Male,2390,160,65,Low
41,19,6,Male,3297,184,61,Medium
24,15,10,Female,2793,154,98,High
26,13,4,Female,3408,166,80,Medium
39,19,3,Male,3018,165,76,Medium
38,5,6,Male,1992,169,76,High
45,7,10,Male,3230,180,68,Medium
31,19,3,Female,1564,167,91,High
42,12,9,Female,1689,160,55,Medium
24,24,4,Male,2477,177,54,Medium
32,30,2,Male,2685,186,66,High
23,20,2,Female,2520,190,51,Medium
21,17,4,Male,2483,170,85,Low
34,5,9,Female,2023,178,87,Medium
30,9,8,Female,1500,162,86,Low
27,30,3,Male,2236,179,80,Medium
42,11,6,Male,2840,162,94,High
43,8,6,Male,2027,189,54,Medium
26,25,5,Male,2429,175,74,Medium
23,8,4,Female,2664,189,56,Low
27,25,2,Male,2928,164,60,Low
27,11,3,Female,1971,159,75,High
37,19,10,Female,3373,172,71,Low
18,16,5,Female,3445,176,53,Low
19,25,5,Female,1771,173,53,High
28,28,8,Female,3314,167,96,Medium
24,26,9,Male,1848,169,68,Low
33,7,9,Female,1819,173,79,Medium
27,14,6,Male,2907,160,77,High
18,18,3,Male,2116,170,95,High
41,13,9,Female,1502,186,59,Medium
40,16,2,Male,3373,183,84,High
36,11,7,Male,1864,161,74,Medium
19,25,7,Female,2199,174,53,Medium
28,6,7,Female,1903,182,59,Low
26,19,10,Female,1577,164,53,Medium
35,10,3,Male,2492,164,51,Medium
43,15,8,Female,3352,160,56,High
28,29,10,Male,2583,177,67,High
40,12,8,Female,2897,178,70,Low
44,26,7,Male,3212,190,77,High
35,10,8,Male,2650,170,93,High
35,19,2,Female,2643,189,62,High
28,15,7,Male,1503,155,51,High
37,20,7,Female,1558,172,52,High
27,13,9,Female,2601,161,96,Medium
28,7,4,Male,2641,178,85,Medium
28,25,6,Male,3374,157,55,High
26,22,7,Male,3366,159,55,Medium
45,24,3,Male,2952,179,58,Low
22,30,4,Female,3177,175,74,High
30,22,2,Male,2887,152,55,Medium
36,16,3,Male,3371,171,83,Low
34,28,3,Male,3171,169,82,Medium
24,19,3,Male,3373,177,100,High
31,13,9,Female,2435,172,60,High
36,14,6,Male,3080,160,80,Low
39,26,3,Male,3318,177,66,Medium
22,14,10,Male,2214,188,98,High
44,17,7,Male,1555,174,98,High
41,22,3,Male,2262,163,58,High
32,22,10,Male,2962,154,76,Low
39,18,9,Male,1816,171,72,Medium
39,27,7,Female,2348,168,99,Medium
24,30,8,Male,1909,178,62,Medium
36,29,2,Male,1901,164,52,Low
19,7,7,Male,2361,178,74,High
20,27,7,Female,1658,166,92,Medium
26,26,2,Male,3403,154,76,Medium
43,5,4,Male,1731,185,76,Low
40,23,2,Male,1951,183,65,Low
42,13,7,Male,1959,155,60,High
26,25,4,Female,3385,182,58,Medium
29,28,5,Male,3488,179,55,High
42,10,4,Male,2930,170,84,Medium
45,24,3,Female,2018,174,92,High
42,30,4,Male,3201,152,63,High
33,21,9,Female,2018,186,58,Medium
22,7,9,Male,3356,161,54,High
33,13,4,Male,3187,183,51,Medium
34,19,6,Male,3477,165,91,Low
29,6,2,Male,1635,163,53,Medium
29,12,8,Male,1729,187,94,High
36,17,7,Female,3281,168,86,Low
31,25,6,Male,2321,188,78,Medium
44,12,4,Female,2340,172,95,Medium
38,16,10,Female,2024,153,82,Low
29,18,7,Male,3116,185,77,High
39,17,5,Female,1685,170,83,Low
36,22,10,Female,3076,165,97,High
22,19,5,Male,3229,164,95,Medium
19,21,4,Male,1667,177,90,High
24,6,6,Male,1561,186,75,High
37,18,9,Female,3184,175,67,High
39,19,5,Female,2467,177,91,Medium
32,28,4,Male,2328,182,74,Low
26,28,5,Female,1811,169,65,Medium
36,9,5,Female,2828,178,71,Medium
41,20,2,Male,2078,169,78,High
19,19,9,Female,3181,161,69,Low
41,20,3,Male,1527,165,58,Medium
28,28,7,Male,2611,169,96,Low
30,24,7,Male,2636,189,74,Low
38,22,9,Female,2000,156,73,Low
45,23,9,Female,2385,159,81,Medium
22,19,4,Male,2948,170,92,Medium
41,22,7,Female,3199,161,67,High
25,5,7,Male,3404,180,94,Low
18,23,7,Female,2855,154,53,Low
19,19,6,Male,2955,176,83,Low
22,14,9,Female,2450,152,99,High
18,11,8,Male,1504,157,59,Medium
42,22,2,Male,2103,173,94,Medium
26,25,2,Male,2603,158,54,Low
24,21,8,Male,2970,178,95,High
45,5,5,Female,2522,186,73,Low
43,16,2,Female,1526,184,93,High
26,17,2,Male,1628,184,78,Low
42,10,4,Male,3365,156,50,Medium
34,5,9,Male,3074,172,72,High
45,6,6,Female,2553,187,57,Low
36,7,1,Female,3167,167,82,Medium
23,16,4,Male,1791,182,74,Low
37,28,2,Female,2153,187,91,High
27,26,2,Male,3128,161,86,High
38,5,4,Female,2003,175,89,Low
20,27,9,Male,2042,180,59,Low
18,22,2,Female,3237,151,70,Medium
44,7,10,Male,3363,158,92,Medium
23,12,2,Female,1918,159,97,Medium
36,24,6,Male,3030,174,91,Low
19,18,8,Female,2447,164,76,High
31,14,7,Male,1766,154,51,High
44,28,6,Female,2526,160,81,Low
37,20,6,Female,1969,151,55,Medium
24,26,3,Female,1518,182,90,Medium
45,12,3,Female,2957,166,77,Medium
23,28,5,Female,2065,163,62,Medium
28,9,8,Male,1946,174,90,Low
33,9,9,Male,2565,183,53,Low
31,6,4,Female,2736,181,70,High
28,13,10,Male,2333,176,59,High
23,27,4,Male,2136,151,57,High
27,13,2,Male,1970,170,71,Medium
36,29,1,Female,2263,158,99,High
45,16,6,Female,1990,185,100,Medium
22,28,3,Male,3037,178,68,High
19,30,6,Male,2413,174,61,Low
29,11,1,Male,2572,180,79,Low
22,30,6,Male,2456,182,65,Medium
19,17,8,Female,3011,168,77,Low
33,10,8,Male,3262,177,66,High
20,12,9,Female,2429,163,79,High
45,24,9,Male,2750,161,66,Medium
33,29,2,Male,3115,183,51,High
39,29,9,Female,1839,184,61,High
37,22,8,Male,3213,163,80,Low
26,10,7,Male,1861,175,79,Medium
21,27,2,Female,1924,168,55,Medium
42,15,6,Female,2709,153,86,Medium
41,11,2,Female,3053,151,71,Low
29,28,2,Female,2247,180,71,High
42,26,7,Male,1840,172,66,High
27,17,9,Male,2447,166,91,Medium
33,27,2,Female,1988,164,75,High
44,9,5,Female,2354,154,97,High
34,28,7,Male,1971,155,86,Low
20,25,9,Female,3321,180,66,Low
35,11,8,Male,3241,156,81,Medium
45,17,4,Female,2361,180,50,High
21,7,5,Male,1961,180,58,Medium
27,26,5,Male,3323,168,76,High
23,8,4,Male,2931,151,53,Medium
35,9,4,Male,3267,175,65,Medium
34,30,7,Male,3190,190,81,High
27,27,3,Female,3407,173,93,High
37,12,3,Female,2327,156,95,Low
36,28,6,Female,2774,164,53,Medium
38,6,6,Male,2006,173,84,Medium
32,16,7,Female,1717,158,93,Medium
40,12,3,Male,2877,167,53,Low
41,21,9,Female,2479,150,69,High
35,21,4,Female,2914,183,58,Medium
33,21,9,Female,2259,190,84,Medium
21,24,2,Female,2652,176,66,Medium
34,17,2,Female,1989,172,93,Medium
35,19,9,Female,1746,180,53,High
24,13,6,Male,2493,163,98,Low
39,17,3,Male,2561,186,50,Medium
43,5,4,Female,2269,162,93,Medium
28,26,7,Female,1938,156,91,High
41,21,4,Female,2829,179,78,Medium
45,26,7,Male,2264,160,64,High
42,30,8,Female,3224,169,78,Medium
20,15,8,Male,2926,179,100,Low
31,18,6,Female,1788,186,83,Medium
31,15,7,Male,2764,170,60,High
37,22,2,Female,2441,151,80,High
29,10,5,Female,1786,170,93,Medium
36,6,8,Female,1816,170,97,Medium
27,22,6,Female,2482,182,82,Medium
38,5,8,Male,3160,171,95,High
21,11,10,Male,2645,153,83,Low
18,10,7,Female,2473,163,52,Low
32,21,7,Female,2218,159,62,Medium
35,10,7,Male,2289,177,59,Medium
25,7,5,Female,3395,161,83,High
33,15,5,Female,1724,168,61,High
28,26,9,Male,2466,167,86,High
42,11,1,Male,3089,185,80,Low
39,12,5,Female,2057,180,73,Medium
41,23,4,Male,2671,151,98,Medium
28,10,7,Male,1982,178,58,Low
32,13,3,Male,2316,174,95,Medium
37,6,8,Female,1763,173,89,High
45,18,2,Male,2078,177,64,High
32,28,2,Male,1589,157,97,High
20,5,4,Female,3309,177,72,Low
40,27,8,Female,2341,182,85,Low
21,26,2,Female,3061,175,88,High
25,14,4,Female,2803,166,96,Low
37,14,3,Female,2239,170,94,Low
36,15,4,Female,2472,185,69,High
38,7,5,Female,1655,158,74,Medium
23,12,2,Male,3144,150,90,Medium
25,19,6,Male,2227,179,59,Low
30,12,2,Male,1652,175,72,Low
37,15,5,Female,3268,176,64,Medium
32,16,4,Male,1751,182,78,Low
44,24,4,Female,1799,169,68,Medium
28,10,9,Male,2261,159,59,High
20,15,3,Female,1612,183,56,Low
21,19,2,Female,3008,183,71,Medium
30,29,1,Male,2954,174,57,Medium
44,14,1,Female,1915,164,54,Low
45,6,5,Female,1824,153,70,Medium
33,12,5,Male,1607,171,98,High
39,10,8,Female,3302,173,54,Medium
22,19,3,Male,2145,176,96,High
31,15,3,Male,3085,169,74,High
35,8,3,Male,2159,161,97,Medium
30,17,2,Male,2761,153,63,Medium
23,28,2,Female,3146,172,99,Medium
43,26,9,Male,2019,161,76,Low
30,26,8,Male,2168,172,54,Low
25,26,10,Female,2153,186,54,Low
21,18,8,Male,1620,174,71,Medium
27,15,4,Female,2429,183,82,High
29,29,5,Female,2870,180,83,Medium
21,13,9,Female,2942,160,92,High
28,21,8,Female,3428,188,56,Low
36,16,4,Female,3294,166,75,Medium
36,21,9,Male,3452,183,76,High
30,23,3,Male,2732,184,63,High
27,9,6,Male,2518,152,73,Low
34,17,7,Female,3278,167,83,High
22,6,4,Female,2584,182,55,Low
39,28,1,Male,1705,176,84,High
37,18,5,Male,2787,154,85,High
44,24,2,Male,1629,182,76,Low
34,29,10,Female,2111,185,58,Medium
36,16,9,Male,2833,163,95,Medium
40,25,6,Female,2131,163,67,Medium
31,29,7,Female,3472,165,96,Low
31,26,4,Female,2400,185,91,Medium
26,19,2,Female,2291,167,70,High
28,26,6,Male,3222,167,78,Low
20,13,4,Male,1961,185,88,High
44,8,2,Female,2885,152,50,Low
22,10,4,Male,2212,177,73,Medium
24,26,3,Male,1553,167,60,High
18,26,2,Female,3349,175,89,High
20,7,2,Male,1609,166,59,Low
36,7,2,Female,2319,181,83,Low
21,12,9,Male,2502,150,64,Medium
26,19,4,Male,1708,165,83,Low
37,21,9,Female,3308,155,63,Medium
20,12,1,Female,3478,182,74,Medium
36,9,9,Female,1818,176,78,High
31,22,9,Male,2533,188,56,Medium
36,17,2,Male,1681,172,100,Low
37,11,9,Female,3241,155,88,Medium
42,12,2,Female,1649,158,77,Medium
39,7,5,Male,2608,182,95,Medium
26,25,3,Male,2500,168,98,High
40,12,1,Female,2610,165,86,Medium
32,21,6,Female,1626,155,73,High
44,11,5,Male,2439,190,90,Low
20,16,7,Male,3224,162,82,High
35,22,6,Male,2908,156,59,Medium
35,25,3,Male,2320,174,92,Medium
24,10,9,Female,2472,173,90,Low
37,11,10,Female,3465,152,84,High
30,12,8,Male,2404,163,88,Low
22,18,2,Male,1507,179,69,High
41,21,7,Male,2762,152,84,High
34,18,6,Male,3253,172,56,High
34,12,3,Male,2114,180,81,High
25,20,3,Male,3267,164,79,Medium
18,25,6,Female,1734,176,78,High
29,15,6,Male,2568,183,99,Low
43,21,4,Female,2836,183,83,Medium
26,27,5,Male,2024,166,71,Medium
39,25,9,Male,2135,184,60,Medium
28,7,5,Female,1617,150,85,Low
43,22,10,Male,3467,150,85,Medium
18,16,5,Male,2231,156,64,High
34,13,1,Male,3494,158,94,Low
36,29,7,Female,3031,164,73,High
32,25,3,Female,1737,180,88,Medium
32,18,2,Male,2363,158,88,Medium
39,8,6,Male,3084,166,54,Low
30,29,5,Female,2537,184,87,Low
31,28,2,Female,3010,188,57,High
23,22,8,Female,3306,164,71,Medium
36,12,3,Female,2017,181,75,Medium
33,7,3,Male,2793,153,78,Low
34,19,6,Female,2281,187,55,High
36,16,2,Female,1738,170,61,High
28,17,9,Male,3485,188,53,High
18,18,5,Female,3215,152,51,Low
34,21,9,Female,1841,152,97,Low
21,8,5,Female,1840,162,52,High
44,21,3,Male,3353,175,82,High
42,7,7,Female,2533,156,77,High
33,30,8,Female,3377,165,79,High
18,9,2,Male,2902,177,92,High
35,27,6,Male,2234,161,89,High
34,27,9,Male,3113,165,99,High
25,28,6,Male,2818,169,87,High
21,14,3,Male,3171,154,92,Low
38,27,10,Female,2152,172,79,High
32,26,9,Female,2894,159,80,Low
39,8,4,Female,2081,183,82,High
45,28,10,Female,2022,152,92,Medium
33,18,9,Female,3019,162,91,Low
32,26,1,Female,3201,172,58,Low
31,5,7,Female,1719,150,96,Low
20,22,4,Female,1518,159,91,Low
27,19,8,Female,2420,160,60,High
29,9,1,Female,1805,170,58,High
39,22,7,Male,3301,155,74,Low
38,26,7,Male,3492,187,78,Medium
18,16,1,Female,2552,152,73,Medium
38,25,4,Male,1597,189,58,High
28,14,5,Male,2990,169,74,High
25,24,2,Female,3391,162,57,Low
31,8,8,Male,2881,184,64,High
35,18,1,Male,2657,183,62,Low
29,18,4,Male,2790,162,62,Medium
42,20,8,Female,1942,151,92,High
39,7,9,Female,2743,166,86,Low
32,19,8,Male,1786,153,59,Medium
45,28,5,Male,1852,182,85,Low
29,6,3,Female,1832,189,65,Medium
33,7,8,Male,3087,154,71,High
20,11,8,Male,2351,163,71,Medium
26,5,8,Female,1977,183,61,High
22,14,6,Female,3434,179,94,Medium
31,27,3,Male,1571,163,89,Medium
18,6,4,Female,2459,164,65,High
41,13,10,Male,3368,159,82,High
42,16,8,Male,2172,161,79,Medium
27,5,2,Male,1941,180,87,Medium
37,9,5,Male,1614,152,94,Medium
29,19,9,Male,2884,186,53,Medium
23,30,7,Male,3215,184,78,Low
40,20,1,Female,2689,151,68,High
32,10,2,Male,1639,179,81,Medium
42,12,10,Female,3404,185,85,Medium
45,12,6,Male,2069,162,99,Low
38,25,5,Male,3225,184,94,Low
39,15,8,Female,3413,170,53,High
25,19,9,Male,2737,157,64,High
39,10,8,Female,3127,174,87,Medium
20,25,6,Male,1701,154,77,Low
26,10,7,Male,3333,161,63,High
25,7,3,Male,3211,187,57,Medium
32,21,4,Female,2088,156,57,High
43,24,7,Female,3380,189,78,Low
38,21,3,Female,2138,162,93,Low
41,23,6,Female,2843,177,62,Medium
25,13,6,Female,3352,170,66,Medium
44,20,6,Male,3170,182,79,High
23,26,7,Female,2688,181,56,Low
43,24,9,Male,3042,161,96,High
38,13,2,Male,2941,186,84,Low
33,21,8,Female,3422,160,64,High
27,25,3,Female,3476,186,77,Low
21,21,5,Male,2750,179,97,Medium
27,11,10,Male,2175,155,64,High
32,15,6,Male,1649,183,86,High
38,19,4,Female,2138,175,89,Low
34,18,6,Female,1767,188,60,Low
33,19,5,Female,2232,161,50,Low
23,24,7,Female,3053,172,87,High
35,17,3,Male,2505,186,71,Medium
41,17,4,Male,3427,187,53,Medium
25,9,6,Female,1511,154,68,Low
21,20,7,Male,1973,166,61,Low
37,27,6,Male,1970,159,91,High
45,25,8,Male,3194,173,59,High
39,26,4,Male,3409,178,72,Medium
19,11,4,Female,2677,164,52,Low
36,12,4,Male,1664,184,57,High
34,30,3,Female,2200,178,88,Medium
30,24,8,Male,1656,171,57,High
34,22,9,Female,2539,174,57,High
23,13,2,Male,1797,173,77,Medium
38,12,1,Male,1771,164,81,High
43,26,6,Male,3146,188,80,Low
38,28,3,Male,2794,162,87,High
32,18,7,Female,3443,173,74,High
24,11,5,Female,1839,181,100,Medium
33,23,6,Male,2735,167,96,Low
34,22,8,Male,2874,175,74,Low
38,27,5,Male,1606,164,52,Medium
30,23,5,Female,2651,187,54,High
19,24,4,Male,1788,175,79,Medium
23,30,6,Male,1724,167,70,High
23,23,1,Female,2642,155,94,High
35,19,2,Male,2269,158,95,Low
44,17,9,Male,2110,164,99,Medium
23,13,4,Male,2525,150,64,High
19,30,2,Female,1805,183,81,High
29,23,3,Female,2921,159,57,Low
36,9,3,Female,3227,183,87,Low
32,26,7,Male,3057,177,75,Low
37,23,5,Female,3225,161,61,High
41,18,2,Female,1582,184,88,Low
45,23,7,Female,1857,170,88,Low
23,13,3,Male,2777,169,81,High
34,27,8,Male,2038,150,52,Low
44,9,5,Male,2464,168,62,High
18,11,4,Female,3280,186,58,High
28,20,7,Male,1730,164,69,Low
21,25,9,Female,3346,157,53,Medium
29,28,6,Female,3441,178,62,Medium
18,16,8,Female,1861,160,71,Low
38,27,8,Female,3362,187,75,High
33,11,4,Female,3217,155,81,Low
34,26,2,Male,2171,173,69,High
43,17,2,Female,3090,161,76,Low
21,17,2,Female,1935,152,61,High
32,29,4,Female,2290,155,85,Low
40,11,3,Female,2590,171,97,Low
38,7,7,Male,2934,185,56,Low
44,10,7,Male,3354,151,99,Medium
21,9,4,Male,1780,170,95,Medium
25,19,9,Male,3007,172,71,High
35,14,1,Female,2689,188,82,Medium
42,13,10,Male,3337,156,94,High
40,13,7,Female,2284,171,57,Medium
38,24,5,Female,1868,169,96,Low
28,27,8,Female,3166,165,67,Medium
31,19,7,Female,2070,177,68,Medium
37,17,4,Female,2850,175,53,High
43,16,2,Female,2348,183,72,Medium
39,16,4,Male,1695,167,60,High
29,28,8,Female,2987,185,89,High
42,6,4,Male,2493,167,71,Low
27,23,9,Female,2373,153,73,High
39,10,8,Male,2871,181,50,High
40,26,5,Female,2142,177,84,Medium
31,12,5,Male,3391,172,60,Medium
39,26,10,Male,2191,177,58,Medium
33,21,3,Male,2847,156,72,High
30,23,5,Male,2513,164,69,Medium
26,12,7,Male,3297,176,66,High
39,10,2,Female,2073,180,55,Low
40,7,10,Male,1911,175,68,Medium
32,14,5,Female,3441,172,99,Low
28,7,6,Male,2727,163,50,Medium
28,28,9,Female,3367,185,51,High
43,11,6,Female,1802,171,84,High
43,29,7,Male,2033,183,55,Medium
21,17,2,Male,1712,173,53,High
36,12,9,Female,3041,182,55,High
22,23,2,Female,2826,186,91,High
21,9,6,Female,1681,174,74,High
34,23,3,Female,3061,168,85,Low
25,14,3,Male,3104,161,85,Low
38,9,2,Female,1513,159,78,High
31,19,4,Female,2455,153,51,Low
36,10,6,Female,2386,169,99,Medium
21,16,8,Male,2198,170,89,Medium
23,22,9,Male,2237,154,77,Low
35,13,6,Male,1724,155,76,High
22,29,6,Female,2842,189,91,High
26,8,3,Female,1868,175,97,Medium
33,9,6,Female,2400,165,73,Low
38,11,2,Male,2341,164,90,High
43,7,1,Male,2346,171,77,Low
30,8,7,Female,2615,163,98,High
41,12,7,Male,2919,153,50,High
31,15,9,Female,2651,183,86,High
31,14,5,Female,2456,152,72,Low
45,20,3,Male,2253,155,94,Medium
20,22,8,Male,2669,182,51,Low
34,19,3,Male,3052,179,60,Medium
24,29,6,Male,1809,155,70,Medium
19,24,8,Male,1789,168,57,High
38,8,8,Male,3063,183,88,Medium
23,5,3,Male,2975,182,88,Low
44,20,2,Female,3362,154,90,High
32,9,3,Male,1661,189,76,Medium
23,20,2,Male,3054,152,58,High
18,14,6,Male,1938,174,63,Low
42,12,2,Female,2807,161,64,High
